,cobertura,provincia,varon,mujer,edad
10248,True,Santa Fe,1631,1915,54
10249,True,Santa Fe,1601,1712,55
10250,True,Santa Fe,1514,1837,56
10251,True,Santa Fe,1583,1735,57
10252,True,Santa Fe,1596,1631,58
10253,True,Santa Fe,1500,1647,59
10254,True,Santa Fe,1625,1347,60
10255,True,Santa Fe,1202,820,61
10256,True,Santa Fe,1422,823,62
10257,True,Santa Fe,1152,669,63
10258,True,Santa Fe,1024,643,64
10259,True,Santa Fe,804,752,65
10260,True,Santa Fe,524,470,66
10261,True,Santa Fe,492,529,67
10262,True,Santa Fe,452,392,68
10263,True,Santa Fe,394,350,69
10264,True,Santa Fe,373,443,70
10265,True,Santa Fe,366,336,71
10266,True,Santa Fe,320,288,72
10267,True,Santa Fe,278,345,73
10268,True,Santa Fe,270,242,74
10269,True,Santa Fe,214,240,75
10270,True,Santa Fe,166,249,76
10271,True,Santa Fe,185,191,77
10272,True,Santa Fe,143,231,78
10273,True,Santa Fe,121,199,79
10274,True,Santa Fe,165,168,80
10275,True,Santa Fe,109,159,81
10276,True,Santa Fe,77,205,82
10277,True,Santa Fe,81,127,83
10278,True,Santa Fe,77,180,84
10279,True,Santa Fe,71,133,85
10280,True,Santa Fe,39,65,86
10281,True,Santa Fe,37,72,87
10282,True,Santa Fe,22,75,88
10283,True,Santa Fe,55,34,89
10284,True,Santa Fe,70,32,90
10285,True,Santa Fe,6,24,91
10286,True,Santa Fe,6,20,92
10287,True,Santa Fe,4,26,93
10288,True,Santa Fe,2,9,94
10289,True,Santa Fe,3,25,95
10290,True,Santa Fe,3,2,96
10291,True,Santa Fe,0,13,97
10292,True,Santa Fe,10,16,98
10293,True,Santa Fe,0,1,99
10294,True,Santa Fe,0,1,100
10295,True,Santa Fe,0,1,103
10296,True,Santa Fe,427,496,0
10297,True,Santa Fe,545,556,1
10298,True,Santa Fe,560,549,2
10299,True,Santa Fe,447,514,3
10300,True,Santa Fe,613,505,4
10301,True,Santa Fe,437,545,5
10302,True,Santa Fe,594,489,6
10303,True,Santa Fe,565,427,7
10304,True,Santa Fe,552,467,8
10305,True,Santa Fe,479,488,9
10306,True,Santa Fe,566,529,10
10307,True,Santa Fe,552,523,11
10308,True,Santa Fe,585,471,12
10309,True,Santa Fe,570,550,13
10310,True,Santa Fe,595,521,14
10311,True,Santa Fe,530,499,15
10312,True,Santa Fe,497,478,16
10313,True,Santa Fe,495,471,17
10314,True,Santa Fe,521,465,18
10315,True,Santa Fe,569,523,19
10316,True,Santa Fe,500,415,20
10317,True,Santa Fe,568,406,21
10318,True,Santa Fe,645,362,22
10319,True,Santa Fe,475,419,23
10320,True,Santa Fe,624,383,24
10321,True,Santa Fe,413,434,25
10322,True,Santa Fe,536,368,26
10323,True,Santa Fe,491,423,27
10324,True,Santa Fe,479,421,28
10325,True,Santa Fe,412,335,29
10326,True,Santa Fe,527,425,30
10327,True,Santa Fe,410,487,31
10328,True,Santa Fe,384,444,32
10329,True,Santa Fe,389,373,33
10330,True,Santa Fe,337,334,34
10331,True,Santa Fe,373,313,35
10332,True,Santa Fe,324,408,36
10333,True,Santa Fe,319,397,37
10334,True,Santa Fe,297,365,38
10335,True,Santa Fe,378,364,39
10336,True,Santa Fe,296,433,40
10337,True,Santa Fe,270,346,41
10338,True,Santa Fe,252,279,42
10339,True,Santa Fe,235,339,43
10340,True,Santa Fe,268,330,44
10341,True,Santa Fe,347,353,45
10342,True,Santa Fe,333,373,46
10343,True,Santa Fe,300,286,47
10344,True,Santa Fe,331,479,48
10345,True,Santa Fe,309,351,49
10346,True,Santa Fe,305,314,50
10347,True,Santa Fe,296,332,51
10348,True,Santa Fe,258,293,52
10349,True,Santa Fe,253,318,53
10350,True,Santa Fe,250,319,54
10351,True,Santa Fe,305,288,55
10352,True,Santa Fe,291,290,56
10353,True,Santa Fe,209,320,57
10354,True,Santa Fe,263,249,58
10355,True,Santa Fe,225,291,59
10356,True,Santa Fe,274,296,60
10357,True,Santa Fe,196,213,61
10358,True,Santa Fe,182,139,62
10359,True,Santa Fe,285,238,63
10360,True,Santa Fe,129,105,64
10361,True,Santa Fe,239,103,65
10362,True,Santa Fe,74,121,66
10363,True,Santa Fe,53,77,67
10364,True,Santa Fe,132,77,68
10365,True,Santa Fe,33,105,69
10366,True,Santa Fe,49,89,70
10367,True,Santa Fe,35,58,71
10368,True,Santa Fe,32,80,72
10369,True,Santa Fe,25,95,73
10370,True,Santa Fe,52,42,74
10371,True,Santa Fe,35,63,75
10372,True,Santa Fe,38,54,76
10373,True,Santa Fe,54,85,77
10374,True,Santa Fe,32,48,78
10375,True,Santa Fe,31,62,79
10376,True,Santa Fe,53,62,80
10377,True,Santa Fe,23,59,81
10378,True,Santa Fe,32,41,82
10379,True,Santa Fe,18,51,83
10380,True,Santa Fe,12,26,84
10381,True,Santa Fe,9,80,85
10382,True,Santa Fe,3,40,86
10383,True,Santa Fe,34,16,87
10384,True,Santa Fe,12,14,88
10385,True,Santa Fe,26,10,89
10386,True,Santa Fe,4,9,90
10387,True,Santa Fe,4,10,91
10388,True,Santa Fe,3,4,92
10389,True,Santa Fe,10,12,93
10390,True,Santa Fe,20,11,94
10391,True,Santa Fe,11,3,95
10392,True,Santa Fe,0,1,96
10393,True,Santa Fe,0,12,97
10394,True,Santa Fe,0,2,98
10395,True,Santa Fe,1,2,100
10396,True,Santa Fe,1,0,101
10397,True,Santa Fe,0,1,110
10398,False,Santa Fe,10663,10163,0
10399,False,Santa Fe,10200,10212,1
10400,False,Santa Fe,10612,9815,2
10401,False,Santa Fe,10257,9848,3
10402,False,Santa Fe,10197,9230,4
10403,False,Santa Fe,10059,9834,5
10404,False,Santa Fe,10765,10493,6
10405,False,Santa Fe,11391,10673,7
10406,False,Santa Fe,10821,10213,8
10407,False,Santa Fe,10854,10268,9
10408,False,Santa Fe,11371,11187,10
10409,False,Santa Fe,11030,10909,11
10410,False,Santa Fe,11032,10762,12
10411,False,Santa Fe,10955,10524,13
10412,False,Santa Fe,11855,11645,14
10413,False,Santa Fe,11511,11836,15
10414,False,Santa Fe,11519,11298,16
10415,False,Santa Fe,11409,11150,17
10416,False,Santa Fe,11730,11823,18
10417,False,Santa Fe,12411,12227,19
10418,False,Santa Fe,11597,11482,20
10419,False,Santa Fe,12126,12438,21
10420,False,Santa Fe,11599,11855,22
10421,False,Santa Fe,10856,11276,23
10422,False,Santa Fe,10786,10745,24
10423,False,Santa Fe,10163,10540,25
10424,False,Santa Fe,9273,9910,26
10425,False,Santa Fe,9026,9115,27
10426,False,Santa Fe,9465,9331,28
10427,False,Santa Fe,8719,9135,29
10428,False,Santa Fe,8995,9136,30
10429,False,Santa Fe,8429,8705,31
10430,False,Santa Fe,8251,8069,32
10431,False,Santa Fe,7819,7973,33
10432,False,Santa Fe,6993,6749,34
10433,False,Santa Fe,6903,6591,35
10434,False,Santa Fe,6235,6250,36
10435,False,Santa Fe,6353,6273,37
10436,False,Santa Fe,5935,6121,38
10437,False,Santa Fe,5829,6229,39
10438,False,Santa Fe,6087,5813,40
10439,False,Santa Fe,5306,5234,41
10440,False,Santa Fe,5406,5332,42
10441,False,Santa Fe,5101,5529,43
10442,False,Santa Fe,5151,5080,44
10443,False,Santa Fe,5408,5184,45
10444,False,Santa Fe,5415,5089,46
10445,False,Santa Fe,5088,4962,47
10446,False,Santa Fe,4925,4920,48
10447,False,Santa Fe,4978,4741,49
10448,False,Santa Fe,4991,4971,50
10449,False,Santa Fe,4967,4619,51
10450,False,Santa Fe,4680,4175,52
10451,False,Santa Fe,4672,4468,53
10452,False,Santa Fe,4501,4050,54
10453,False,Santa Fe,4612,3933,55
10454,False,Santa Fe,4601,3898,56
10455,False,Santa Fe,4335,3549,57
10456,False,Santa Fe,4308,3644,58
10457,False,Santa Fe,4138,3276,59
10458,False,Santa Fe,3663,2847,60
10459,False,Santa Fe,3207,1554,61
10460,False,Santa Fe,3395,1173,62
10461,False,Santa Fe,2948,714,63
10462,False,Santa Fe,2540,481,64
10463,False,Santa Fe,1733,423,65
10464,False,Santa Fe,750,311,66
10465,False,Santa Fe,522,300,67
10466,False,Santa Fe,433,346,68
10467,False,Santa Fe,340,279,69
10468,False,Santa Fe,410,275,70
10469,False,Santa Fe,171,200,71
10470,False,Santa Fe,149,180,72
10471,False,Santa Fe,164,153,73
10472,False,Santa Fe,178,186,74
10473,False,Santa Fe,212,213,75
10474,False,Santa Fe,134,114,76
10475,False,Santa Fe,123,128,77
10476,False,Santa Fe,124,181,78
10477,False,Santa Fe,103,119,79
10478,False,Santa Fe,89,195,80
10479,False,Santa Fe,59,124,81
10480,False,Santa Fe,80,87,82
10481,False,Santa Fe,58,104,83
10482,False,Santa Fe,49,94,84
10483,False,Santa Fe,33,61,85
10484,False,Santa Fe,28,56,86
10485,False,Santa Fe,33,44,87
10486,False,Santa Fe,16,56,88
10487,False,Santa Fe,18,46,89
10488,False,Santa Fe,14,64,90
10489,False,Santa Fe,14,17,91
10490,False,Santa Fe,9,24,92
10491,False,Santa Fe,15,40,93
10492,False,Santa Fe,5,6,94
10493,False,Santa Fe,0,7,95
10494,False,Santa Fe,2,8,96
10495,False,Santa Fe,2,2,97
10496,False,Santa Fe,3,3,98
10497,False,Santa Fe,2,12,99
10498,False,Santa Fe,0,11,100
10499,False,Santa Fe,0,1,101
10500,False,Santa Fe,1,0,103
10501,False,Santa Fe,0,1,107
10502,False,Santa Fe,1,0,108
10503,False,Santa Fe,1,1,109
10504,False,Santa Fe,1,1,110
10505,False,Santa Fe,25212,24150,0
10506,False,Santa Fe,25028,24689,1
10507,False,Santa Fe,25306,24597,2
10508,False,Santa Fe,24492,23598,3
10509,False,Santa Fe,25273,23545,4
10510,False,Santa Fe,24813,24359,5
10511,False,Santa Fe,25795,25672,6
10512,False,Santa Fe,26772,25456,7
10513,False,Santa Fe,25586,24363,8
10514,False,Santa Fe,25412,24570,9
10515,False,Santa Fe,26509,25735,10
10516,False,Santa Fe,25527,25653,11
10517,False,Santa Fe,26120,24829,12
10518,False,Santa Fe,25892,24990,13
10519,False,Santa Fe,28090,26826,14
10520,False,Santa Fe,27029,27007,15
10521,False,Santa Fe,27362,26313,16
10522,False,Santa Fe,26660,26912,17
10523,False,Santa Fe,26998,27932,18
10524,False,Santa Fe,28742,28819,19
10525,False,Santa Fe,27843,28019,20
10526,False,Santa Fe,26361,26519,21
10527,False,Santa Fe,26004,26628,22
10528,False,Santa Fe,26530,26359,23
10529,False,Santa Fe,26624,26648,24
10530,False,Santa Fe,26243,26378,25
10531,False,Santa Fe,25430,25574,26
10532,False,Santa Fe,25311,25032,27
10533,False,Santa Fe,26327,26261,28
10534,False,Santa Fe,25412,26289,29
10535,False,Santa Fe,26627,27331,30
10536,False,Santa Fe,25394,26671,31
10537,False,Santa Fe,24904,25457,32
10538,False,Santa Fe,24944,25029,33
10539,False,Santa Fe,22564,22786,34
10540,False,Santa Fe,22061,22121,35
10541,False,Santa Fe,20246,21332,36
10542,False,Santa Fe,19988,20765,37
10543,False,Santa Fe,19400,19890,38
10544,False,Santa Fe,19255,20372,39
10545,False,Santa Fe,19378,19863,40
10546,False,Santa Fe,18466,18415,41
10547,False,Santa Fe,17328,18087,42
10548,False,Santa Fe,16786,17826,43
10549,False,Santa Fe,17695,17847,44
10550,False,Santa Fe,17710,18848,45
10551,False,Santa Fe,17511,18099,46
10552,False,Santa Fe,17343,18359,47
10553,False,Santa Fe,17296,18100,48
10554,False,Santa Fe,16538,17630,49
10555,False,Santa Fe,16547,18362,50
10556,False,Santa Fe,16278,17212,51
10557,False,Santa Fe,15593,16563,52
10558,False,Santa Fe,16011,17038,53
10559,False,Santa Fe,15597,16429,54
10560,False,Santa Fe,15871,16328,55
10561,False,Santa Fe,15598,16038,56
10562,False,Santa Fe,15001,16012,57
10563,False,Santa Fe,14933,16164,58
10564,False,Santa Fe,14487,15348,59
10565,False,Santa Fe,13877,15466,60
10566,False,Santa Fe,12487,14769,61
10567,False,Santa Fe,12598,14324,62
10568,False,Santa Fe,11947,13823,63
10569,False,Santa Fe,11527,13575,64
10570,False,Santa Fe,11348,13525,65
10571,False,Santa Fe,10365,12225,66
10572,False,Santa Fe,10100,12006,67
10573,False,Santa Fe,9254,11678,68
10574,False,Santa Fe,8749,10868,69
10575,False,Santa Fe,8749,11742,70
10576,False,Santa Fe,7811,10398,71
10577,False,Santa Fe,7791,10467,72
10578,False,Santa Fe,7174,10304,73
10579,False,Santa Fe,7068,9820,74
10580,False,Santa Fe,6599,9722,75
10581,False,Santa Fe,5640,8861,76
10582,False,Santa Fe,5371,8899,77
10583,False,Santa Fe,5320,8468,78
10584,False,Santa Fe,4814,8156,79
10585,False,Santa Fe,4657,8762,80
10586,False,Santa Fe,3846,7269,81
10587,False,Santa Fe,3575,6688,82
10588,False,Santa Fe,3022,6156,83
10589,False,Santa Fe,2642,5730,84
10590,False,Santa Fe,2536,5334,85
10591,False,Santa Fe,2047,4590,86
10592,False,Santa Fe,1667,4285,87
10593,False,Santa Fe,1337,3381,88
10594,False,Santa Fe,954,2758,89
10595,False,Santa Fe,871,2266,90
10596,False,Santa Fe,518,1725,91
10597,False,Santa Fe,366,1358,92
10598,False,Santa Fe,338,1217,93
10599,False,Santa Fe,274,889,94
10600,False,Santa Fe,162,596,95
10601,False,Santa Fe,88,438,96
10602,False,Santa Fe,52,365,97
10603,False,Santa Fe,83,211,98
10604,False,Santa Fe,17,172,99
10605,False,Santa Fe,36,125,100
10606,False,Santa Fe,21,40,101
10607,False,Santa Fe,13,32,102
10608,False,Santa Fe,5,36,103
10609,False,Santa Fe,0,2,104
10610,False,Santa Fe,11,14,105
10611,False,Santa Fe,1,0,106
10612,False,Santa Fe,1,3,107
10613,False,Santa Fe,2,0,108
10614,False,Santa Fe,1,2,109
10615,False,Santa Fe,3,3,110
10616,True,Santiago del Estero,1702,1535,0
10617,True,Santiago del Estero,1619,1654,1
10618,True,Santiago del Estero,1900,1768,2
10619,True,Santiago del Estero,1758,1794,3
10620,True,Santiago del Estero,1867,2018,4
10621,True,Santiago del Estero,2189,2261,5
10622,True,Santiago del Estero,2293,2072,6
10623,True,Santiago del Estero,2193,2222,7
10624,True,Santiago del Estero,2433,2453,8
10625,True,Santiago del Estero,2445,2548,9
10626,True,Santiago del Estero,2742,2603,10
10627,True,Santiago del Estero,2737,2668,11
10628,True,Santiago del Estero,2799,2880,12
10629,True,Santiago del Estero,2829,2953,13
10630,True,Santiago del Estero,3026,3014,14
10631,True,Santiago del Estero,2898,2906,15
10632,True,Santiago del Estero,2997,2941,16
10633,True,Santiago del Estero,2828,2742,17
10634,True,Santiago del Estero,2384,2393,18
10635,True,Santiago del Estero,1879,2456,19
10636,True,Santiago del Estero,1648,2110,20
10637,True,Santiago del Estero,1223,1400,21
10638,True,Santiago del Estero,1320,1370,22
10639,True,Santiago del Estero,1159,1363,23
10640,True,Santiago del Estero,1273,1397,24
10641,True,Santiago del Estero,1098,1215,25
10642,True,Santiago del Estero,1290,1120,26
10643,True,Santiago del Estero,1231,1327,27
10644,True,Santiago del Estero,1559,1531,28
10645,True,Santiago del Estero,1494,1603,29
10646,True,Santiago del Estero,1752,1882,30
10647,True,Santiago del Estero,1798,1881,31
10648,True,Santiago del Estero,1664,1914,32
10649,True,Santiago del Estero,1755,1938,33
10650,True,Santiago del Estero,1794,1751,34
10651,True,Santiago del Estero,1715,1775,35
10652,True,Santiago del Estero,1599,1792,36
10653,True,Santiago del Estero,1566,1786,37
10654,True,Santiago del Estero,1530,1730,38
10655,True,Santiago del Estero,1511,1846,39
10656,True,Santiago del Estero,1343,1740,40
10657,True,Santiago del Estero,1332,1584,41
10658,True,Santiago del Estero,1384,1719,42
10659,True,Santiago del Estero,1282,1674,43
10660,True,Santiago del Estero,1402,1654,44
10661,True,Santiago del Estero,1444,1557,45
10662,True,Santiago del Estero,1398,1809,46
10663,True,Santiago del Estero,1563,1752,47
10664,True,Santiago del Estero,1548,1486,48
10665,True,Santiago del Estero,1468,1737,49
10666,True,Santiago del Estero,1425,1874,50
10667,True,Santiago del Estero,1457,1762,51
10668,True,Santiago del Estero,1460,1809,52
10669,True,Santiago del Estero,1421,1854,53
10670,True,Santiago del Estero,1403,1780,54
10671,True,Santiago del Estero,1425,1591,55
10672,True,Santiago del Estero,1226,1805,56
10673,True,Santiago del Estero,1260,1685,57
10674,True,Santiago del Estero,1373,1700,58
10675,True,Santiago del Estero,1341,1634,59
10676,True,Santiago del Estero,1271,1870,60
10677,True,Santiago del Estero,1241,1927,61
10678,True,Santiago del Estero,1109,2431,62
10679,True,Santiago del Estero,1055,2170,63
10680,True,Santiago del Estero,1135,2181,64
10681,True,Santiago del Estero,1287,2243,65
10682,True,Santiago del Estero,1696,2038,66
10683,True,Santiago del Estero,1669,2061,67
10684,True,Santiago del Estero,1650,1811,68
10685,True,Santiago del Estero,1542,1845,69
10686,True,Santiago del Estero,1775,2155,70
10687,True,Santiago del Estero,1533,1662,71
10688,True,Santiago del Estero,1436,1608,72
10689,True,Santiago del Estero,1232,1493,73
10690,True,Santiago del Estero,1264,1434,74
10691,True,Santiago del Estero,1049,1372,75
10692,True,Santiago del Estero,924,1258,76
10693,True,Santiago del Estero,817,1051,77
10694,True,Santiago del Estero,912,1363,78
10695,True,Santiago del Estero,812,1097,79
10696,True,Santiago del Estero,860,1213,80
10697,True,Santiago del Estero,655,942,81
10698,True,Santiago del Estero,611,951,82
10699,True,Santiago del Estero,465,829,83
10700,True,Santiago del Estero,404,646,84
10701,True,Santiago del Estero,297,653,85
10702,True,Santiago del Estero,321,625,86
10703,True,Santiago del Estero,213,447,87
10704,True,Santiago del Estero,205,373,88
10705,True,Santiago del Estero,202,339,89
10706,True,Santiago del Estero,123,387,90
10707,True,Santiago del Estero,73,189,91
10708,True,Santiago del Estero,72,188,92
10709,True,Santiago del Estero,63,132,93
10710,True,Santiago del Estero,48,132,94
10711,True,Santiago del Estero,28,90,95
10712,True,Santiago del Estero,23,47,96
10713,True,Santiago del Estero,10,27,97
10714,True,Santiago del Estero,3,23,98
10715,True,Santiago del Estero,2,16,99
10716,True,Santiago del Estero,13,8,100
10717,True,Santiago del Estero,1,24,101
10718,True,Santiago del Estero,1,3,102
10719,True,Santiago del Estero,2,1,103
10720,True,Santiago del Estero,3,1,104
10721,True,Santiago del Estero,1,2,105
10722,True,Santiago del Estero,1,0,106
10723,True,Santiago del Estero,1,0,107
10724,True,Santiago del Estero,0,1,108
10725,True,Santiago del Estero,0,1,109
10726,True,Santiago del Estero,0,2,110
10727,True,Santiago del Estero,361,430,0
10728,True,Santiago del Estero,400,422,1
10729,True,Santiago del Estero,518,389,2
10730,True,Santiago del Estero,407,397,3
10731,True,Santiago del Estero,374,400,4
10732,True,Santiago del Estero,593,499,5
10733,True,Santiago del Estero,517,452,6
10734,True,Santiago del Estero,476,483,7
10735,True,Santiago del Estero,440,600,8
10736,True,Santiago del Estero,498,572,9
10737,True,Santiago del Estero,512,495,10
10738,True,Santiago del Estero,487,598,11
10739,True,Santiago del Estero,555,580,12
10740,True,Santiago del Estero,560,591,13
10741,True,Santiago del Estero,526,605,14
10742,True,Santiago del Estero,567,585,15
10743,True,Santiago del Estero,505,573,16
10744,True,Santiago del Estero,554,548,17
10745,True,Santiago del Estero,426,384,18
10746,True,Santiago del Estero,340,447,19
10747,True,Santiago del Estero,359,445,20
10748,True,Santiago del Estero,308,274,21
10749,True,Santiago del Estero,250,240,22
10750,True,Santiago del Estero,343,220,23
10751,True,Santiago del Estero,320,362,24
10752,True,Santiago del Estero,313,259,25
10753,True,Santiago del Estero,322,386,26
10754,True,Santiago del Estero,348,338,27
10755,True,Santiago del Estero,382,331,28
10756,True,Santiago del Estero,500,327,29
10757,True,Santiago del Estero,486,425,30
10758,True,Santiago del Estero,562,475,31
10759,True,Santiago del Estero,502,435,32
10760,True,Santiago del Estero,419,398,33
10761,True,Santiago del Estero,469,404,34
10762,True,Santiago del Estero,403,358,35
10763,True,Santiago del Estero,382,402,36
10764,True,Santiago del Estero,361,421,37
10765,True,Santiago del Estero,463,320,38
10766,True,Santiago del Estero,320,306,39
10767,True,Santiago del Estero,371,318,40
10768,True,Santiago del Estero,390,298,41
10769,True,Santiago del Estero,318,289,42
10770,True,Santiago del Estero,290,331,43
10771,True,Santiago del Estero,292,307,44
10772,True,Santiago del Estero,168,224,45
10773,True,Santiago del Estero,352,307,46
10774,True,Santiago del Estero,305,252,47
10775,True,Santiago del Estero,344,339,48
10776,True,Santiago del Estero,264,223,49
10777,True,Santiago del Estero,269,347,50
10778,True,Santiago del Estero,224,292,51
10779,True,Santiago del Estero,283,295,52
10780,True,Santiago del Estero,228,350,53
10781,True,Santiago del Estero,264,318,54
10782,True,Santiago del Estero,284,265,55
10783,True,Santiago del Estero,352,298,56
10784,True,Santiago del Estero,270,270,57
10785,True,Santiago del Estero,283,254,58
10786,True,Santiago del Estero,255,242,59
10787,True,Santiago del Estero,225,216,60
10788,True,Santiago del Estero,204,114,61
10789,True,Santiago del Estero,141,135,62
10790,True,Santiago del Estero,169,101,63
10791,True,Santiago del Estero,138,103,64
10792,True,Santiago del Estero,107,53,65
10793,True,Santiago del Estero,52,57,66
10794,True,Santiago del Estero,56,70,67
10795,True,Santiago del Estero,94,45,68
10796,True,Santiago del Estero,59,32,69
10797,True,Santiago del Estero,66,71,70
10798,True,Santiago del Estero,45,64,71
10799,True,Santiago del Estero,38,62,72
10800,True,Santiago del Estero,35,76,73
10801,True,Santiago del Estero,65,74,74
10802,True,Santiago del Estero,51,57,75
10803,True,Santiago del Estero,43,42,76
10804,True,Santiago del Estero,32,36,77
10805,True,Santiago del Estero,36,35,78
10806,True,Santiago del Estero,10,44,79
10807,True,Santiago del Estero,14,40,80
10808,True,Santiago del Estero,19,52,81
10809,True,Santiago del Estero,9,31,82
10810,True,Santiago del Estero,6,35,83
10811,True,Santiago del Estero,6,15,84
10812,True,Santiago del Estero,2,15,85
10813,True,Santiago del Estero,4,28,86
10814,True,Santiago del Estero,2,7,87
10815,True,Santiago del Estero,7,5,88
10816,True,Santiago del Estero,1,4,89
10817,True,Santiago del Estero,3,9,90
10818,True,Santiago del Estero,9,6,91
10819,True,Santiago del Estero,10,13,92
10820,True,Santiago del Estero,1,12,93
10821,True,Santiago del Estero,2,2,94
10822,True,Santiago del Estero,0,1,95
10823,True,Santiago del Estero,0,1,96
10824,True,Santiago del Estero,0,3,98
10825,True,Santiago del Estero,1,0,99
10826,True,Santiago del Estero,1,0,107
10827,True,Santiago del Estero,173,224,0
10828,True,Santiago del Estero,194,196,1
10829,True,Santiago del Estero,110,179,2
10830,True,Santiago del Estero,205,147,3
10831,True,Santiago del Estero,197,174,4
10832,True,Santiago del Estero,276,150,5
10833,True,Santiago del Estero,141,118,6
10834,True,Santiago del Estero,216,184,7
10835,True,Santiago del Estero,192,158,8
10836,True,Santiago del Estero,147,234,9
10837,True,Santiago del Estero,299,125,10
10838,True,Santiago del Estero,223,258,11
10839,True,Santiago del Estero,165,252,12
10840,True,Santiago del Estero,197,190,13
10841,True,Santiago del Estero,212,196,14
10842,True,Santiago del Estero,149,195,15
10843,True,Santiago del Estero,149,158,16
10844,True,Santiago del Estero,199,213,17
10845,True,Santiago del Estero,206,192,18
10846,True,Santiago del Estero,135,240,19
10847,True,Santiago del Estero,235,158,20
10848,True,Santiago del Estero,171,186,21
10849,True,Santiago del Estero,141,108,22
10850,True,Santiago del Estero,119,160,23
10851,True,Santiago del Estero,136,243,24
10852,True,Santiago del Estero,170,130,25
10853,True,Santiago del Estero,192,210,26
10854,True,Santiago del Estero,186,270,27
10855,True,Santiago del Estero,186,316,28
10856,True,Santiago del Estero,173,232,29
10857,True,Santiago del Estero,240,175,30
10858,True,Santiago del Estero,255,277,31
10859,True,Santiago del Estero,169,180,32
10860,True,Santiago del Estero,177,260,33
10861,True,Santiago del Estero,194,163,34
10862,True,Santiago del Estero,194,211,35
10863,True,Santiago del Estero,148,141,36
10864,True,Santiago del Estero,161,123,37
10865,True,Santiago del Estero,154,171,38
10866,True,Santiago del Estero,166,210,39
10867,True,Santiago del Estero,103,193,40
10868,True,Santiago del Estero,210,176,41
10869,True,Santiago del Estero,182,171,42
10870,True,Santiago del Estero,114,113,43
10871,True,Santiago del Estero,98,103,44
10872,True,Santiago del Estero,130,131,45
10873,True,Santiago del Estero,78,123,46
10874,True,Santiago del Estero,132,93,47
10875,True,Santiago del Estero,87,62,48
10876,True,Santiago del Estero,91,113,49
10877,True,Santiago del Estero,102,83,50
10878,True,Santiago del Estero,97,82,51
10879,True,Santiago del Estero,115,126,52
10880,True,Santiago del Estero,91,161,53
10881,True,Santiago del Estero,74,87,54
10882,True,Santiago del Estero,86,92,55
10883,True,Santiago del Estero,84,125,56
10884,True,Santiago del Estero,112,76,57
10885,True,Santiago del Estero,65,110,58
10886,True,Santiago del Estero,50,113,59
10887,True,Santiago del Estero,65,62,60
10888,True,Santiago del Estero,50,31,61
10889,True,Santiago del Estero,78,51,62
10890,True,Santiago del Estero,66,31,63
10891,True,Santiago del Estero,26,13,64
10892,True,Santiago del Estero,57,7,65
10893,True,Santiago del Estero,30,18,66
10894,True,Santiago del Estero,12,6,67
10895,True,Santiago del Estero,10,16,68
10896,True,Santiago del Estero,4,7,69
10897,True,Santiago del Estero,17,20,70
10898,True,Santiago del Estero,7,18,71
10899,True,Santiago del Estero,18,13,72
10900,True,Santiago del Estero,4,4,73
10901,True,Santiago del Estero,17,7,74
10902,True,Santiago del Estero,9,16,75
10903,True,Santiago del Estero,3,6,76
10904,True,Santiago del Estero,3,4,77
10905,True,Santiago del Estero,0,4,78
10906,True,Santiago del Estero,1,12,79
10907,True,Santiago del Estero,1,3,80
10908,True,Santiago del Estero,3,2,81
10909,True,Santiago del Estero,1,12,82
10910,True,Santiago del Estero,2,3,83
10911,True,Santiago del Estero,3,0,84
10912,True,Santiago del Estero,2,0,85
10913,True,Santiago del Estero,3,4,86
10914,True,Santiago del Estero,2,2,87
10915,True,Santiago del Estero,0,2,88
10916,True,Santiago del Estero,1,0,95
10917,True,Santiago del Estero,0,1,100
10918,True,Santiago del Estero,0,1,110
10919,True,Santiago del Estero,359,404,0
10920,True,Santiago del Estero,434,469,1
10921,True,Santiago del Estero,407,391,2
10922,True,Santiago del Estero,381,305,3
10923,True,Santiago del Estero,377,388,4
10924,True,Santiago del Estero,363,344,5
10925,True,Santiago del Estero,248,227,6
10926,True,Santiago del Estero,187,185,7
10927,True,Santiago del Estero,302,211,8
10928,True,Santiago del Estero,259,184,9
10929,True,Santiago del Estero,259,277,10
10930,True,Santiago del Estero,200,241,11
10931,True,Santiago del Estero,227,235,12
10932,True,Santiago del Estero,235,253,13
10933,True,Santiago del Estero,240,271,14
10934,True,Santiago del Estero,265,247,15
10935,True,Santiago del Estero,229,243,16
10936,True,Santiago del Estero,173,186,17
10937,True,Santiago del Estero,135,139,18
10938,True,Santiago del Estero,97,119,19
10939,True,Santiago del Estero,72,110,20
10940,True,Santiago del Estero,60,86,21
10941,True,Santiago del Estero,48,70,22
10942,True,Santiago del Estero,47,62,23
10943,True,Santiago del Estero,57,74,24
10944,True,Santiago del Estero,62,71,25
10945,True,Santiago del Estero,98,60,26
10946,True,Santiago del Estero,85,66,27
10947,True,Santiago del Estero,46,68,28
10948,True,Santiago del Estero,59,99,29
10949,True,Santiago del Estero,102,140,30
10950,True,Santiago del Estero,52,100,31
10951,True,Santiago del Estero,63,157,32
10952,True,Santiago del Estero,43,88,33
10953,True,Santiago del Estero,75,123,34
10954,True,Santiago del Estero,53,93,35
10955,True,Santiago del Estero,114,152,36
10956,True,Santiago del Estero,73,122,37
10957,True,Santiago del Estero,82,122,38
10958,True,Santiago del Estero,55,147,39
