id_establecimiento,financiamiento,tiene_terapia,id_departamento,id_provincia
50500562157148,estatal,False,56,50
10141402231193,estatal,False,140,14
10140492231222,estatal,False,49,14
50500702157151,estatal,False,70,50
50661262173121,estatal,False,126,66
14020012315490,privado,False,2,2
50068052201080,estatal,False,805,6
50060582202799,estatal,False,658,6
50066382201187,estatal,False,638,6
50300982142187,estatal,False,98,30
50068052201744,estatal,False,805,6
50061122202260,estatal,False,112,6
50061122201839,estatal,False,112,6
50061192202376,estatal,False,119,6
50064412202580,estatal,False,441,6
50061612202714,estatal,False,161,6
50064412202603,estatal,False,441,6
50063922201212,estatal,False,392,6
50063922202905,estatal,False,392,6
50064412402035,estatal,False,441,6
50064412201629,estatal,False,441,6
50064412202529,estatal,False,441,6
50820632184610,estatal,False,63,82
50061542202196,estatal,False,154,6
50066792201122,estatal,False,679,6
50060492202258,estatal,False,49,6
50060492202669,estatal,False,49,6
50060492202024,estatal,False,49,6
50065532201778,estatal,False,553,6
50063082201847,estatal,False,308,6
50064412202474,estatal,False,441,6
50064412202581,estatal,False,441,6
50067282201897,estatal,False,728,6
51260772329292,privado,False,77,26
12260772329050,privado,False,77,26
50260772329183,privado,False,77,26
50260772329189,privado,False,77,26
51260772329305,privado,False,77,26
10260772329047,privado,False,77,26
50260772329254,privado,False,77,26
50260772329257,privado,False,77,26
10141332331136,privado,True,133,14
10141402331005,privado,False,140,14
10141402231175,estatal,True,140,14
52068262307152,privado,False,826,6
51340142347197,privado,False,14,34
50100492224133,estatal,False,49,10
50501192157126,estatal,False,119,50
50820702184650,estatal,False,70,82
50900842396916,privado,False,84,90
10300982142050,estatal,True,98,30
15300842142142,estatal,False,84,30
10140982231211,estatal,False,98,14
10140982231265,estatal,False,98,14
10141052231219,estatal,False,105,14
50380212150249,estatal,False,21,38
50380212150116,estatal,False,21,38
50700282377286,privado,False,28,70
10460142355004,privado,True,14,46
51900492396785,privado,False,49,90
50900072196115,estatal,False,7,90
50500562157210,estatal,False,56,50
14900842596072,estatal,False,84,90
15067912200953,estatal,False,791,6
15064622200849,estatal,False,462,6
10820562384233,privado,True,56,82
10820562384253,privado,True,56,82
10820562384012,privado,False,56,82
10065152200224,estatal,False,515,6
50500142157307,estatal,False,14,50
50500632157288,estatal,False,63,50
53900842396819,privado,False,84,90
50620842170124,estatal,False,84,62
50620772170126,estatal,False,77,62
50620772170136,estatal,False,77,62
50900562196225,estatal,False,56,90
50062602202531,estatal,False,260,6
50067072202760,estatal,False,707,6
50821052184718,estatal,False,105,82
50260142129083,estatal,False,14,26
50066652202721,estatal,False,665,6
50063712202441,estatal,False,371,6
50063712201347,estatal,False,371,6
50066232202921,estatal,False,623,6
50064102202770,estatal,False,410,6
50062742202930,estatal,False,274,6
50062742202867,estatal,False,274,6
50062742202840,estatal,False,274,6
50062742201218,estatal,False,274,6
50062702201983,estatal,False,270,6
50062702201065,estatal,False,270,6
50062702202538,estatal,False,270,6
50062872201777,estatal,False,287,6
50062872201923,estatal,False,287,6
50067782201993,estatal,False,778,6
50065052201238,estatal,False,505,6
50061752202124,estatal,False,175,6
50061752202836,estatal,False,175,6
50064412202600,estatal,False,441,6
50065472202041,estatal,False,547,6
50064342202891,estatal,False,434,6
50064342202240,estatal,False,434,6
50064342201392,estatal,False,434,6
50064342201356,estatal,False,434,6
53221402326641,privado,False,140,22
50380212150233,estatal,False,21,38
50380632150237,estatal,False,63,38
50260212229128,estatal,False,21,26
50140142131390,estatal,False,14,14
50140142131383,estatal,False,14,14
50140142131387,estatal,False,14,14
50140142131384,estatal,False,14,14
50140142131411,estatal,False,14,14
50140142131386,estatal,False,14,14
50140142131399,estatal,False,14,14
50140142131405,estatal,False,14,14
50140142131406,estatal,False,14,14
50860352192190,estatal,False,35,86
50860072192214,estatal,False,7,86
10140142331046,privado,True,14,14
13140912331356,privado,False,91,14
50460422155078,estatal,False,42,46
10064272100401,estatal,True,427,6
11064412100537,estatal,False,441,6
50180492139238,estatal,False,49,18
50180492239379,estatal,False,49,18
50180912139148,estatal,False,91,18
50180492139209,estatal,False,49,18
50180492139206,estatal,False,49,18
50180702139381,estatal,False,70,18
50181192139147,estatal,False,119,18
50180842139103,estatal,False,84,18
50180842139121,estatal,False,84,18
50180842139162,estatal,False,84,18
50180282239363,estatal,False,28,18
50180282139365,estatal,False,28,18
50180702139094,estatal,False,70,18
50861472192236,estatal,False,147,86
50300842142280,estatal,False,84,30
51820422385493,privado,False,42,82
50820842385164,privado,False,84,82
51820422385558,privado,False,42,82
50821192184484,estatal,False,119,82
50500492157105,estatal,False,49,50
50900142296426,estatal,False,14,90
51820422385715,privado,False,42,82
10064342100248,estatal,True,434,6
10066482100217,estatal,True,648,6
10064272200433,estatal,True,427,6
10064972300446,privado,False,497,6
10064082200206,estatal,True,408,6
10064102300124,privado,True,410,6
10060582300441,privado,True,658,6
10060582300448,privado,False,658,6
10064902300451,privado,False,490,6
10068402300461,privado,True,840,6
10060582700463,privado,False,658,6
10064272300472,privado,True,427,6
10065682300123,privado,True,568,6
50300842342440,privado,False,84,30
10180702339071,privado,True,70,18
10180772139038,estatal,False,77,18
10180842139030,estatal,False,84,18
50180842339247,privado,False,84,18
50900072196228,estatal,False,7,90
50900212196213,estatal,False,21,90
50900912196317,estatal,False,91,90
50900702196529,estatal,False,70,90
50067782202811,estatal,False,778,6
50062522201775,estatal,False,252,6
50062522201232,estatal,False,252,6
50062522201189,estatal,False,252,6
50064272201918,estatal,False,427,6
50064272201919,estatal,False,427,6
50064272202289,estatal,False,427,6
50064272202776,estatal,False,427,6
50065322201146,estatal,False,532,6
50065322201133,estatal,False,532,6
50861892192305,estatal,False,189,86
50065322201145,estatal,False,532,6
50065742201966,estatal,False,574,6
50221402326523,privado,False,140,22
50067142202215,estatal,False,714,6
50067142201528,estatal,False,714,6
50067142202151,estatal,False,714,6
50067632201239,estatal,False,763,6
50067632201607,estatal,False,763,6
50067632201609,estatal,False,763,6
50620422170135,estatal,False,42,62
50620422170204,estatal,False,42,62
50620422170147,estatal,False,42,62
50620142170234,estatal,False,14,62
50740212180161,estatal,False,21,74
50740422180132,estatal,False,42,74
10141472331120,privado,True,147,14
10620072370007,privado,False,7,62
10620212370050,privado,True,21,62
10620212370041,privado,True,21,62
10620212370002,privado,False,21,62
10620422370044,privado,True,42,62
10620632370052,privado,False,63,62
10620772370045,privado,False,77,62
10620912170024,estatal,False,91,62
10620912170027,estatal,False,91,62
10620072170018,estatal,True,7,62
52141472331606,privado,False,147,14
10821192384117,privado,False,119,82
51860632392508,privado,False,63,86
51860632392510,privado,False,63,86
51860632392505,privado,False,63,86
50901052196494,estatal,False,105,90
50900982196536,estatal,False,98,90
51820422385400,privado,False,42,82
51820422385549,privado,False,42,82
51820422385756,privado,False,42,82
10140282131157,estatal,False,28,14
10140282331278,privado,True,28,14
10140282231158,estatal,False,28,14
10140282231237,estatal,False,28,14
10140352231206,estatal,False,35,14
51820842385462,privado,False,84,82
51820842385464,privado,False,84,82
51820842385469,privado,False,84,82
51820562385566,privado,False,56,82
51820282385785,privado,False,28,82
51820282385567,privado,False,28,82
10620142170017,estatal,False,14,62
10620212170033,estatal,True,21,62
50820842384421,privado,False,84,82
10860142192025,estatal,False,14,86
10860142192027,estatal,False,14,86
10260982129026,estatal,False,98,26
10260982129019,estatal,False,98,26
50900702196132,estatal,False,70,90
50900702196138,estatal,False,70,90
51820422385565,privado,False,42,82
51820422385705,privado,False,42,82
50500632157155,estatal,False,63,50
10820422384062,privado,False,42,82
50100702224215,estatal,False,70,10
51900282396765,privado,False,28,90
51820842385889,privado,False,84,82
51820842385890,privado,False,84,82
51820842385894,privado,False,84,82
51820842385798,privado,False,84,82
51820842385436,privado,False,84,82
51820842385802,privado,False,84,82
51820842385803,privado,False,84,82
51820842385811,privado,False,84,82
51820842385815,privado,False,84,82
51820842385816,privado,False,84,82
51820842385819,privado,False,84,82
51820842385821,privado,False,84,82
51820842385825,privado,False,84,82
51820842385557,privado,False,84,82
51820842385688,privado,False,84,82
10140632231230,estatal,False,63,14
50221402326502,privado,False,140,22
50221402326542,privado,False,140,22
50060912202675,estatal,False,91,6
50060912202489,estatal,False,91,6
50060912202547,estatal,False,91,6
50620422170253,estatal,False,42,62
50620352170239,estatal,False,35,62
50420212153115,estatal,False,21,42
50420562153074,estatal,False,56,42
50420562153085,estatal,False,56,42
14700282377048,privado,False,28,70
14700282377049,privado,False,28,70
50900632196297,estatal,False,63,90
50900632196193,estatal,False,63,90
50900982196505,estatal,False,98,90
50900982196171,estatal,False,98,90
50900562196476,estatal,False,56,90
50900142196462,estatal,False,14,90
50900142196312,estatal,False,14,90
50900142196143,estatal,False,14,90
50900142196131,estatal,False,14,90
50900142196113,estatal,False,14,90
50900142296118,estatal,False,14,90
50900142196196,estatal,False,14,90
50900212196400,estatal,False,21,90
50900702196279,estatal,False,70,90
50900422196291,estatal,False,42,90
50421262153110,estatal,False,126,42
50580352167119,estatal,False,35,58
50581122167086,estatal,False,112,58
50580352167105,estatal,False,35,58
50580352167062,estatal,False,35,58
50900562196224,estatal,False,56,90
50900772196125,estatal,False,77,90
50900142196495,estatal,False,14,90
50900562196325,estatal,False,35,90
53820492385943,privado,False,49,82
53820632385945,privado,False,63,82
50820842785124,privado,False,84,82
50820842785122,privado,False,84,82
10068192200295,estatal,False,819,6
10620492170038,estatal,False,49,62
10620422170020,estatal,False,42,62
51820842385417,privado,False,84,82
50020012115435,estatal,False,4,2
10420702153017,estatal,False,70,42
10420492153029,estatal,False,49,42
10221402326076,privado,True,140,22
10421262153026,estatal,False,126,42
10421262153015,estatal,False,126,42
10261052129023,estatal,False,105,26
10261052129036,estatal,False,105,26
51820842385509,privado,False,84,82
51820842385515,privado,False,84,82
51820842385517,privado,False,84,82
51820842385522,privado,False,84,82
51820842385530,privado,False,84,82
51820842385532,privado,False,84,82
51820842385535,privado,False,84,82
10180702139048,estatal,True,70,18
51180702339460,privado,False,70,18
50221402126474,estatal,False,140,22
51180702339463,privado,False,70,18
10180702339062,privado,True,70,18
50180702339319,privado,False,70,18
50180702339286,privado,False,70,18
14860492392086,privado,False,49,86
50820632385199,privado,False,63,82
50820842385203,privado,False,84,82
10220842326075,privado,True,84,22
10220632326084,privado,False,63,22
10300562142067,estatal,False,56,30
10300562342111,privado,False,56,30
50380282150164,estatal,False,28,38
50380492150167,estatal,False,49,38
51820842385778,privado,False,84,82
51820842385779,privado,False,84,82
51820842385683,privado,False,84,82
51820842385791,privado,False,84,82
51820842385792,privado,False,84,82
51820842385872,privado,False,84,82
51820842385873,privado,False,84,82
51820842385874,privado,False,84,82
51820842385877,privado,False,84,82
51820842385878,privado,False,84,82
10861612192038,estatal,False,161,86
10861262192052,estatal,False,126,86
10861472192056,estatal,True,147,86
10860072192061,estatal,False,7,86
10861612192014,estatal,False,161,86
10861332192018,estatal,False,133,86
51860492392485,privado,False,49,86
51860492392486,privado,False,49,86
52860492392528,privado,False,49,86
52860492392529,privado,False,49,86
51861262392492,privado,False,126,86
51861472392495,privado,False,147,86
51860492392514,privado,False,49,86
50900142196179,estatal,False,14,90
50900142196117,estatal,False,14,90
50900142196281,estatal,False,14,90
50900142196463,estatal,False,14,90
50900142296134,estatal,False,14,90
50900142196177,estatal,False,14,90
50900562196308,estatal,False,56,90
50068402202638,estatal,False,840,6
50064552202705,estatal,False,455,6
50064482201876,estatal,False,448,6
50620422170106,estatal,False,42,62
50064832201064,estatal,False,483,6
50260772129165,estatal,False,77,26
50260772129075,estatal,False,77,26
50064832202058,estatal,False,483,6
50260142129209,estatal,False,14,26
50062602202502,estatal,False,260,6
50064832202388,estatal,False,483,6
50064832202396,estatal,False,483,6
50064832202767,estatal,False,483,6
50062602202548,estatal,False,260,6
50068612201998,estatal,False,861,6
50068822201885,estatal,False,882,6
50580142167057,estatal,False,14,58
50068612202262,estatal,False,861,6
50068612202002,estatal,False,861,6
50068822201855,estatal,False,882,6
10421262153021,estatal,False,126,42
10421542153040,estatal,True,154,42
51821192385775,privado,False,119,82
51820842385833,privado,False,84,82
51820842385447,privado,False,84,82
51820842385449,privado,False,84,82
51820842385451,privado,False,84,82
51820842385455,privado,False,84,82
51820842385456,privado,False,84,82
51820842385458,privado,False,84,82
51820842385460,privado,False,84,82
51300282342567,privado,False,28,30
10300842342089,privado,False,84,30
51300842342542,privado,False,84,30
51300842342554,privado,False,84,30
51300842342556,privado,False,84,30
10140842331074,privado,True,84,14
51820632386237,privado,False,63,82
51820632386239,privado,False,63,82
51820632386241,privado,False,63,82
51820842385419,privado,False,84,82
51821122385518,privado,False,112,82
52180212339474,privado,False,21,18
10300632142038,estatal,False,63,30
51820702385575,privado,False,70,82
10300702342005,privado,False,70,30
10300702142070,estatal,False,70,30
50820842384428,privado,False,84,82
10340072147046,estatal,False,7,34
10860982192029,estatal,False,98,86
10861192392011,privado,True,119,86
10861192192055,estatal,False,119,86
10861192192031,estatal,False,119,86
10861332192060,estatal,False,133,86
51861332392497,privado,False,133,86
10820632384215,privado,True,63,82
10820632384231,privado,True,63,82
10820632384239,privado,True,63,82
51300982342518,privado,False,98,30
51300982342524,privado,False,98,30
50300982342407,privado,False,98,30
50300982342410,privado,False,98,30
50300982342421,privado,False,98,30
50020012315680,privado,False,2,2
51860492392501,privado,False,49,86
51860492392502,privado,False,49,86
10020012315188,privado,True,13,2
10067212200334,estatal,True,721,6
10067282300152,privado,False,728,6
10067282200335,estatal,True,728,6
10067352200316,estatal,False,735,6
50180212339132,privado,False,21,18
10140842131252,estatal,False,84,14
10140842231152,estatal,False,84,14
10140912331125,privado,True,91,14
10140912231163,estatal,False,91,14
10140912231171,estatal,False,91,14
10140912331073,privado,True,91,14
10140912231213,estatal,False,91,14
13140912131359,estatal,False,91,14
10140912131247,estatal,True,91,14
50900072196537,estatal,False,7,90
10141402331275,privado,False,140,14
10380212350033,privado,False,21,38
10380212350034,privado,False,21,38
50068612202216,estatal,False,861,6
50068822201805,estatal,False,882,6
50062602202684,estatal,False,260,6
50060912202599,estatal,False,91,6
50060982202605,estatal,False,98,6
50060982202625,estatal,False,98,6
50060982202697,estatal,False,98,6
50060982201610,estatal,False,98,6
50300842142233,estatal,False,84,30
50062452202917,estatal,False,245,6
50620702170265,estatal,False,70,62
50620702170254,estatal,False,70,62
50062452202158,estatal,False,245,6
50300842142491,estatal,False,84,30
50620422170162,estatal,False,42,62
50300842142252,estatal,False,84,30
50300152142182,estatal,False,15,30
50300152142386,estatal,False,15,30
50300152142390,estatal,False,15,30
50300152142359,estatal,False,15,30
50300152142243,estatal,False,15,30
50060282202202,estatal,False,28,6
50700282377247,privado,False,28,70
50062742202328,estatal,False,274,6
50020012315522,privado,False,1,2
50780142383062,privado,False,14,78
51820982385539,privado,False,98,82
51820072385520,privado,False,7,82
51820842385421,privado,False,84,82
50221402326507,privado,False,140,22
51180212339461,privado,False,21,18
50421052153071,estatal,False,105,42
51820842385542,privado,False,84,82
51820842385550,privado,False,84,82
51820842385555,privado,False,84,82
51820842385559,privado,False,84,82
51820842385564,privado,False,84,82
51820842385574,privado,False,84,82
50101052124109,estatal,False,105,10
50100352124116,estatal,False,35,10
50101052124117,estatal,False,105,10
50100702124121,estatal,False,70,10
50100352124122,estatal,False,35,10
51300842342527,privado,False,84,30
50300842342460,privado,False,84,30
50221122126343,estatal,False,112,22
10421192153036,estatal,False,119,42
10421332353008,privado,True,133,42
14900842396074,privado,False,84,90
14900842396073,privado,True,84,90
10900842396000,privado,True,84,90
51300982342528,privado,False,98,30
51300982342584,privado,False,98,30
51300982342588,privado,False,98,30
50300982342405,privado,False,98,30
10300982342083,privado,True,98,30
51821122385650,privado,False,112,82
51821192385766,privado,False,119,82
10821262384056,privado,False,126,82
50820142184962,estatal,False,14,82
51820702385796,privado,False,70,82
50820142284875,estatal,False,14,82
51820702385675,privado,False,70,82
50820142284483,estatal,False,14,82
50820142284509,estatal,False,14,82
10821262384009,privado,True,126,82
50820142284874,estatal,False,14,82
10340352347017,privado,False,35,34
10340072147048,estatal,False,7,34
10340632147030,estatal,False,63,34
50180702339295,privado,False,70,18
10180702339069,privado,False,70,18
50380212350305,privado,False,21,38
10140492131248,estatal,True,49,14
10140562231154,estatal,False,56,14
10140562231151,estatal,False,56,14
10140562331305,privado,False,56,14
10140562331080,privado,False,56,14
10140562231236,estatal,False,56,14
10140632231198,estatal,False,63,14
10140632331068,privado,True,63,14
10140632131167,estatal,False,63,14
10140632331047,privado,False,63,14
50180212339274,privado,False,21,18
50180212339276,privado,False,21,18
10260142129039,estatal,False,14,26
50063642201444,estatal,False,364,6
50063642201950,estatal,False,364,6
50063642201954,estatal,False,364,6
50068822201079,estatal,False,882,6
50068822201898,estatal,False,882,6
50063712202660,estatal,False,371,6
50063712201344,estatal,False,371,6
50063712201367,estatal,False,371,6
50066932202221,estatal,False,693,6
50066232202095,estatal,False,623,6
50063712201328,estatal,False,371,6
50063712202522,estatal,False,371,6
50066232202691,estatal,False,623,6
50062742202134,estatal,False,274,6
50062742202434,estatal,False,274,6
50062742201115,estatal,False,274,6
50062742202806,estatal,False,274,6
50062742202733,estatal,False,274,6
11221402126091,estatal,True,140,22
10380942150014,estatal,False,94,38
10380142150017,estatal,False,14,38
10380942150023,estatal,False,94,38
10380352150029,estatal,False,35,38
50900492196273,estatal,False,49,90
50501192157137,estatal,False,119,50
50901052196192,estatal,False,105,90
51820842385576,privado,False,84,82
10860632192022,estatal,False,63,86
10860702192032,estatal,False,70,86
10860702192021,estatal,False,70,86
10860772192050,estatal,False,77,86
51860772392491,privado,False,77,86
51860772392494,privado,False,77,86
10860772192040,estatal,False,77,86
51260772329283,privado,False,77,26
10260772129042,estatal,True,77,26
50820842385113,privado,False,84,82
51820422385454,privado,False,42,82
13064412100619,estatal,False,441,6
51820702385690,privado,False,70,82
51820702385692,privado,False,70,82
51821192385739,privado,False,119,82
12020012315486,privado,True,12,2
10340282147038,estatal,False,28,34
10340352147041,estatal,False,35,34
10340562147061,estatal,False,56,34
10340212147049,estatal,False,21,34
10380072150026,estatal,False,7,38
10141612231161,estatal,False,161,14
51820842385470,privado,False,84,82
51820842385473,privado,False,84,82
51820842385476,privado,False,84,82
51820842385480,privado,False,84,82
51820842385485,privado,False,84,82
51820842385486,privado,False,84,82
51820842385489,privado,False,84,82
51820842385491,privado,False,84,82
51820842385492,privado,False,84,82
51820842385871,privado,False,84,82
51820842385497,privado,False,84,82
51820842385498,privado,False,84,82
51820842385508,privado,False,84,82
51300562342561,privado,False,56,30
51300562342568,privado,False,56,30
51300562342586,privado,False,56,30
50300562342478,privado,False,56,30
50420422153092,estatal,False,42,42
52500282360829,privado,False,28,50
50380212150094,estatal,False,21,38
50380982150174,estatal,False,98,38
50180842339252,privado,False,84,18
50180842339281,privado,False,84,18
50180842339294,privado,False,84,18
10300702142037,estatal,False,70,30
10300702142047,estatal,False,70,30
10900142196017,estatal,False,14,90
10900142196025,estatal,False,14,90
10900422196023,estatal,False,42,90
10900562196010,estatal,False,56,90
10900562196033,estatal,False,56,90
10900702196032,estatal,False,70,90
50580352167135,estatal,False,35,58
50580352167084,estatal,False,35,58
50580352167112,estatal,False,35,58
50580352167129,estatal,False,35,58
50580352167089,estatal,False,35,58
50580352167092,estatal,False,35,58
50580912167064,estatal,False,91,58
50580912167066,estatal,False,91,58
50581122167076,estatal,False,112,58
13660282374183,privado,False,28,66
51180212339464,privado,False,21,18
50180212339245,privado,False,21,18
13380212350043,privado,False,21,38
11380212150041,estatal,True,21,38
50380422150278,estatal,False,42,38
50381122150063,estatal,False,112,38
50380212150067,estatal,False,21,38
50380942150068,estatal,False,94,38
50380632150078,estatal,False,63,38
50380282150100,estatal,False,28,38
50380282150111,estatal,False,28,38
50380632150121,estatal,False,63,38
50260212129140,estatal,False,21,26
50260212129134,estatal,False,21,26
50260212229115,estatal,False,21,26
50260212229137,estatal,False,21,26
50260212229119,estatal,False,21,26
50260212229146,estatal,False,21,26
51820842385629,privado,False,84,82
51820422385638,privado,False,42,82
51820842385747,privado,False,84,82
53380212350410,privado,False,21,38
50260772329185,privado,False,77,26
51820842385768,privado,False,84,82
10060582300437,privado,False,658,6
10062382300449,privado,True,238,6
10620142370043,privado,False,14,62
50340142347183,privado,False,14,34
10340142147042,estatal,False,14,34
10340212147059,estatal,False,21,34
50900212196183,estatal,False,21,90
50900142196133,estatal,False,14,90
10181752139058,estatal,False,175,18
10180492139003,estatal,False,49,18
10181682339019,privado,False,168,18
50340142347191,privado,False,14,34
53340142347221,privado,False,14,34
53340142347224,privado,False,14,34
53340142347222,privado,False,14,34
10620422170010,estatal,False,42,62
10620422170012,estatal,False,42,62
14740352380038,privado,False,35,74
10420072153014,estatal,False,7,42
50500632157232,estatal,False,63,50
50500702157169,estatal,False,70,50
50500702157199,estatal,False,70,50
50020012315574,privado,False,13,2
50020012315576,privado,False,9,2
50180212339133,privado,False,21,18
50180212339138,privado,False,21,18
50180212339139,privado,False,21,18
10181122139049,estatal,False,112,18
52340142347198,privado,False,14,34
51820212385806,privado,False,21,82
51821122385577,privado,False,112,82
14020012215305,estatal,True,3,2
10067562300081,privado,True,756,6
10063712100230,estatal,True,371,6
50820212184841,estatal,False,21,82
50820212184856,estatal,False,21,82
51820422385657,privado,False,42,82
51820422385622,privado,False,42,82
51820422385807,privado,False,42,82
50820212184566,estatal,False,21,82
51820422385560,privado,False,42,82
51820422385573,privado,False,42,82
50820212184502,estatal,False,21,82
10820632384022,privado,True,63,82
50180212339280,privado,False,21,18
50180212339282,privado,False,21,18
50180212339284,privado,False,21,18
50180212339287,privado,False,21,18
50180212339290,privado,False,21,18
50180212339300,privado,False,21,18
50180212339296,privado,False,21,18
50180212339299,privado,False,21,18
50180212339308,privado,False,21,18
51820282385595,privado,False,28,82
15065152200950,estatal,False,515,6
15064062200820,estatal,False,406,6
50820282385165,privado,False,28,82
51820212385824,privado,False,21,82
53820842385913,privado,False,84,82
50820212385336,privado,False,21,82
51900842396582,privado,False,84,90
52101122324339,privado,False,112,10
50180212339313,privado,False,21,18
51780282383111,privado,False,28,78
50180702339378,privado,False,70,18
52780212383137,privado,False,21,78
10068052200203,estatal,False,805,6
52180212339470,privado,False,21,18
52780212383132,privado,False,21,78
10140982231235,estatal,False,98,14
10180282139040,estatal,False,28,18
12340142347067,privado,False,14,34
50068822106691,estatal,False,882,6
50221402126147,estatal,False,140,22
13221402326095,privado,False,140,22
50221402126166,estatal,False,140,22
10660282173065,estatal,True,28,66
50820422385314,privado,False,42,82
10820842384045,privado,False,84,82
11064412300529,privado,True,441,6
10820842384051,privado,False,84,82
12063572300541,privado,False,357,6
50820842385301,privado,False,84,82
50820842785221,privado,False,84,82
51820842385407,privado,False,84,82
50700842177154,estatal,False,84,70
50700282177301,estatal,False,28,70
10020012315192,privado,True,11,2
50900772196399,estatal,False,77,90
50820632385084,privado,False,63,82
50820842385027,privado,False,84,82
50820842385017,privado,False,84,82
50820842785167,privado,False,84,82
50820842385068,privado,False,84,82
50820842385071,privado,False,84,82
50900702196309,estatal,False,70,90
50820842385078,privado,False,84,82
51820632386229,privado,False,63,82
51540282364994,privado,False,28,54
10141402331032,privado,False,140,14
10141402231187,estatal,False,140,14
10141402331293,privado,True,140,14
10141402331318,privado,True,140,14
51540282365004,privado,False,28,54
51820842385413,privado,False,84,82
51820842385414,privado,False,84,82
52780212383135,privado,False,21,78
50100492124136,estatal,False,49,10
51820842385881,privado,False,84,82
51820842385882,privado,False,84,82
10860912192037,estatal,False,91,86
10860912192042,estatal,False,91,86
10860912192035,estatal,False,84,86
50180702139097,estatal,False,70,18
50180702239448,estatal,False,70,18
50180702139099,estatal,False,70,18
50180702239360,estatal,False,70,18
50180702239385,estatal,False,70,18
50180702239349,estatal,False,70,18
50180702239177,estatal,False,70,18
50180702239179,estatal,False,70,18
50180912239361,estatal,False,91,18
50180912139343,estatal,False,91,18
50180912139242,estatal,False,91,18
50180912139373,estatal,False,91,18
50180912139151,estatal,False,91,18
50180912139086,estatal,False,91,18
50180912139143,estatal,False,91,18
50180912239157,estatal,False,91,18
51820842385840,privado,False,84,82
51820842385844,privado,False,84,82
51820842385847,privado,False,84,82
51820842385848,privado,False,84,82
50060562301713,privado,False,56,6
52067602303046,privado,False,760,6
50820422385201,privado,False,42,82
51820632385406,privado,False,63,82
10180282139059,estatal,False,28,18
50580422167058,estatal,False,42,58
50580422167091,estatal,False,42,58
50580422167115,estatal,False,42,58
50580492167106,estatal,False,49,58
50580562167080,estatal,False,56,58
50580562167123,estatal,False,56,58
50580562167088,estatal,False,56,58
50580562167117,estatal,False,56,58
50580702167095,estatal,False,70,58
50580702167094,estatal,False,70,58
50580352167078,estatal,False,35,58
50580352167085,estatal,False,35,58
50580352167103,estatal,False,35,58
14700282378077,privado,False,28,70
50580352167109,estatal,False,35,58
50420632153057,estatal,False,63,42
50420212153095,estatal,False,21,42
50420492153059,estatal,False,49,42
50420492153060,estatal,False,49,42
50421542153083,estatal,False,154,42
50861542092246,estatal,False,154,86
50900912196223,estatal,False,91,90
10140422231000,estatal,False,42,14
10140842231001,estatal,False,84,14
50064412202498,estatal,False,441,6
50064412202505,estatal,False,441,6
50063922201237,estatal,False,392,6
50064412202573,estatal,False,441,6
50064412202596,estatal,False,441,6
50064412201773,estatal,False,441,6
50064412201325,estatal,False,441,6
50066792201606,estatal,False,679,6
50060492202432,estatal,False,49,6
50068682201263,estatal,False,868,6
50220362326514,privado,False,36,22
50221402326118,privado,False,140,22
50060212201808,estatal,False,21,6
50067282201888,estatal,False,728,6
50061402202370,estatal,False,140,6
50065052201117,estatal,False,505,6
50062172202330,estatal,False,217,6
50062172202758,estatal,False,217,6
50064342201382,estatal,False,434,6
50064342201216,estatal,False,434,6
50064342201977,estatal,False,434,6
50064342201236,estatal,False,434,6
51820422385501,privado,False,42,82
50101122124138,estatal,False,112,10
50100352124167,estatal,False,35,10
50100352124169,estatal,False,35,10
50820842385347,privado,False,84,82
52180212339486,privado,False,21,18
50100492124231,estatal,False,49,10
12140982231344,estatal,False,98,14
50820632385289,privado,False,63,82
10220362326081,privado,False,36,22
51820702385521,privado,False,70,82
51820702385528,privado,False,70,82
10061122200491,estatal,False,112,6
11020012015258,estatal,True,4,2
50820632385252,privado,False,63,82
50820632385273,privado,False,63,82
51780212383125,privado,False,21,78
50100352124186,estatal,False,35,10
50100422124113,estatal,False,42,10
10141052131258,estatal,True,105,14
10140562231223,estatal,False,56,14
50221402326586,privado,False,140,22
10221402326072,privado,True,140,22
10221402326077,privado,True,140,22
10221402326079,privado,True,140,22
10221402326080,privado,True,140,22
50100982124272,estatal,False,98,10
50380282150189,estatal,False,28,38
50380492150200,estatal,False,49,38
50380282150201,estatal,False,28,38
50861402192197,estatal,False,140,86
50380072150207,estatal,False,7,38
50860352192150,estatal,False,35,86
50380072150220,estatal,False,7,38
50380282150227,estatal,False,28,38
50180212339311,privado,False,21,18
50180212739321,privado,False,21,18
50180212339320,privado,False,21,18
50180212339324,privado,False,21,18
50180212739328,privado,False,21,18
50180212339333,privado,False,21,18
10180212339066,privado,True,21,18
10180212339068,privado,True,21,18
10181122339064,privado,True,112,18
10181122339067,privado,True,112,18
50181192339098,privado,False,119,18
10181192339006,privado,False,119,18
10181192139051,estatal,True,119,18
10421192153013,estatal,False,119,42
10421402153042,estatal,False,140,42
50380352150123,estatal,False,35,38
50380422150086,estatal,False,42,38
50380142150280,estatal,False,14,38
50380632150206,estatal,False,63,38
50380632150052,estatal,False,63,38
50380632150122,estatal,False,63,38
50380632150176,estatal,False,63,38
50380632150239,estatal,False,63,38
14700282377045,privado,False,28,70
14700282377046,privado,False,28,70
10140142331135,privado,True,14,14
10141822331145,privado,False,182,14
10300702342010,privado,False,70,30
51300702342515,privado,False,70,30
