,cobertura,provincia,varón,mujer,edad
814,True,Catamarca,97,61,52
815,True,Catamarca,84,81,53
816,True,Catamarca,86,84,54
817,True,Catamarca,81,69,55
818,True,Catamarca,85,69,56
819,True,Catamarca,93,65,57
820,True,Catamarca,86,57,58
821,True,Catamarca,96,53,59
822,True,Catamarca,70,54,60
823,True,Catamarca,63,70,61
824,True,Catamarca,65,90,62
825,True,Catamarca,52,59,63
826,True,Catamarca,48,64,64
827,True,Catamarca,50,41,65
828,True,Catamarca,32,36,66
829,True,Catamarca,35,42,67
830,True,Catamarca,32,18,68
831,True,Catamarca,21,33,69
832,True,Catamarca,26,29,70
833,True,Catamarca,13,17,71
834,True,Catamarca,18,17,72
835,True,Catamarca,19,21,73
836,True,Catamarca,21,24,74
837,True,Catamarca,13,17,75
838,True,Catamarca,10,15,76
839,True,Catamarca,15,14,77
840,True,Catamarca,14,12,78
841,True,Catamarca,9,9,79
842,True,Catamarca,8,7,80
843,True,Catamarca,11,4,81
844,True,Catamarca,8,5,82
845,True,Catamarca,6,11,83
846,True,Catamarca,6,4,84
847,True,Catamarca,2,3,85
848,True,Catamarca,5,4,86
849,True,Catamarca,5,5,87
850,True,Catamarca,4,2,88
851,True,Catamarca,3,-,89
852,True,Catamarca,2,3,90
853,True,Catamarca,2,2,91
854,True,Catamarca,5,1,92
855,True,Catamarca,1,-,94
856,True,Catamarca,1,-,96
857,True,Catamarca,1,2,98
858,True,Catamarca,1,-,99
859,False,Catamarca,1309,1359,0
860,False,Catamarca,1308,1321,1
861,False,Catamarca,1465,1417,2
862,False,Catamarca,1622,1645,3
863,False,Catamarca,1549,1520,4
864,False,Catamarca,1521,1568,5
865,False,Catamarca,1552,1571,6
866,False,Catamarca,1688,1642,7
867,False,Catamarca,1500,1505,8
868,False,Catamarca,1424,1398,9
869,False,Catamarca,1410,1431,10
870,False,Catamarca,1500,1555,11
871,False,Catamarca,1396,1414,12
872,False,Catamarca,1326,1381,13
873,False,Catamarca,1430,1439,14
874,False,Catamarca,1383,1381,15
875,False,Catamarca,1354,1384,16
876,False,Catamarca,1408,1561,17
877,False,Catamarca,1476,1579,18
878,False,Catamarca,1615,1666,19
879,False,Catamarca,1721,1900,20
880,False,Catamarca,2624,2634,21
881,False,Catamarca,2837,2766,22
882,False,Catamarca,2639,2677,23
883,False,Catamarca,2750,2608,24
884,False,Catamarca,2655,2521,25
885,False,Catamarca,2427,2464,26
886,False,Catamarca,2508,2379,27
887,False,Catamarca,2193,2118,28
888,False,Catamarca,2165,2058,29
889,False,Catamarca,2129,1904,30
890,False,Catamarca,1801,1718,31
891,False,Catamarca,1601,1568,32
892,False,Catamarca,1595,1360,33
893,False,Catamarca,1504,1354,34
894,False,Catamarca,1488,1344,35
895,False,Catamarca,1391,1326,36
896,False,Catamarca,1229,1123,37
897,False,Catamarca,1212,1126,38
898,False,Catamarca,1245,1189,39
899,False,Catamarca,1207,1102,40
900,False,Catamarca,1129,1133,41
901,False,Catamarca,1215,1186,42
902,False,Catamarca,1063,1074,43
903,False,Catamarca,1098,1090,44
904,False,Catamarca,1054,991,45
905,False,Catamarca,873,956,46
906,False,Catamarca,869,926,47
907,False,Catamarca,812,834,48
908,False,Catamarca,721,783,49
909,False,Catamarca,764,782,50
910,False,Catamarca,683,679,51
911,False,Catamarca,669,666,52
912,False,Catamarca,642,561,53
913,False,Catamarca,557,559,54
914,False,Catamarca,536,565,55
915,False,Catamarca,528,559,56
916,False,Catamarca,461,529,57
917,False,Catamarca,443,504,58
918,False,Catamarca,462,455,59
919,False,Catamarca,432,461,60
920,False,Catamarca,266,390,61
921,False,Catamarca,239,395,62
922,False,Catamarca,168,420,63
923,False,Catamarca,157,405,64
924,False,Catamarca,127,301,65
925,False,Catamarca,73,162,66
926,False,Catamarca,57,129,67
927,False,Catamarca,55,73,68
928,False,Catamarca,50,78,69
929,False,Catamarca,41,55,70
930,False,Catamarca,39,42,71
931,False,Catamarca,39,45,72
932,False,Catamarca,25,33,73
933,False,Catamarca,37,32,74
934,False,Catamarca,26,26,75
935,False,Catamarca,20,24,76
936,False,Catamarca,25,23,77
937,False,Catamarca,18,24,78
938,False,Catamarca,15,13,79
939,False,Catamarca,18,23,80
940,False,Catamarca,18,13,81
941,False,Catamarca,23,12,82
942,False,Catamarca,13,10,83
943,False,Catamarca,6,14,84
944,False,Catamarca,19,4,85
945,False,Catamarca,13,13,86
946,False,Catamarca,11,14,87
947,False,Catamarca,11,5,88
948,False,Catamarca,8,4,89
949,False,Catamarca,7,5,90
950,False,Catamarca,7,6,91
951,False,Catamarca,5,6,92
952,False,Catamarca,4,2,93
953,False,Catamarca,3,4,94
954,False,Catamarca,3,1,95
955,False,Catamarca,4,3,96
956,False,Catamarca,1,2,97
957,False,Catamarca,2,3,98
958,False,Catamarca,1,2,99
959,False,Catamarca,1,1,101
960,False,Catamarca,1,-,102
961,False,Catamarca,3,2,103
962,True,Córdoba,10318,10591,0
963,True,Córdoba,11011,11144,1
964,True,Córdoba,12221,12499,2
965,True,Córdoba,13385,14020,3
966,True,Córdoba,14130,14703,4
967,True,Córdoba,14911,15383,5
968,True,Córdoba,15196,15678,6
969,True,Córdoba,15926,16683,7
970,True,Córdoba,15662,16291,8
971,True,Córdoba,15641,16133,9
972,True,Córdoba,15572,15967,10
973,True,Córdoba,16031,16755,11
974,True,Córdoba,16032,16528,12
975,True,Córdoba,16022,16741,13
976,True,Córdoba,15707,16177,14
977,True,Córdoba,15452,16203,15
978,True,Córdoba,16008,16150,16
979,True,Córdoba,16339,16734,17
980,True,Córdoba,17093,16973,18
981,True,Córdoba,17463,17079,19
982,True,Córdoba,16927,16395,20
983,True,Córdoba,15784,15452,21
984,True,Córdoba,16063,15280,22
985,True,Córdoba,15615,14946,23
986,True,Córdoba,15170,14819,24
987,True,Córdoba,15451,14976,25
988,True,Córdoba,15118,14464,26
989,True,Córdoba,15447,14712,27
990,True,Córdoba,15482,14671,28
991,True,Córdoba,15751,14913,29
992,True,Córdoba,16921,15542,30
993,True,Córdoba,17016,15442,31
994,True,Córdoba,16770,15559,32
995,True,Córdoba,16328,15341,33
996,True,Córdoba,16588,15379,34
997,True,Córdoba,17389,15956,35
998,True,Córdoba,17356,15867,36
999,True,Córdoba,16913,15483,37
1000,True,Córdoba,16967,15603,38
1001,True,Córdoba,17871,16420,39
1002,True,Córdoba,19001,17528,40
1003,True,Córdoba,18323,16894,41
1004,True,Córdoba,19520,17391,42
1005,True,Córdoba,18757,16956,43
1006,True,Córdoba,17792,16210,44
1007,True,Córdoba,17504,15504,45
1008,True,Córdoba,16667,15020,46
1009,True,Córdoba,16459,14591,47
1010,True,Córdoba,15166,13649,48
1011,True,Córdoba,15213,13402,49
1012,True,Córdoba,15185,13605,50
1013,True,Córdoba,14164,12788,51
1014,True,Córdoba,14315,12439,52
1015,True,Córdoba,13534,11682,53
1016,True,Córdoba,13130,11312,54
1017,True,Córdoba,13155,11004,55
1018,True,Córdoba,13299,11228,56
1019,True,Córdoba,13735,11573,57
1020,True,Córdoba,13673,11518,58
1021,True,Córdoba,13835,11632,59
1022,True,Córdoba,14747,11572,60
1023,True,Córdoba,15098,10908,61
1024,True,Córdoba,15617,10980,62
1025,True,Córdoba,15558,10587,63
1026,True,Córdoba,15458,10200,64
1027,True,Córdoba,16388,11595,65
1028,True,Córdoba,15894,12124,66
1029,True,Córdoba,15827,12520,67
1030,True,Córdoba,14991,12056,68
1031,True,Córdoba,15168,11815,69
1032,True,Córdoba,14956,11742,70
1033,True,Córdoba,14051,11051,71
1034,True,Córdoba,14479,10981,72
1035,True,Córdoba,13264,10132,73
1036,True,Córdoba,12597,9394,74
1037,True,Córdoba,12019,8635,75
1038,True,Córdoba,11523,8151,76
1039,True,Córdoba,10798,7335,77
1040,True,Córdoba,9625,6429,78
1041,True,Córdoba,9020,5746,79
1042,True,Córdoba,8657,5365,80
1043,True,Córdoba,7478,4564,81
1044,True,Córdoba,7442,4445,82
1045,True,Córdoba,6188,3585,83
1046,True,Córdoba,5755,3210,84
1047,True,Córdoba,5218,2649,85
1048,True,Córdoba,4636,2289,86
1049,True,Córdoba,4070,1893,87
1050,True,Córdoba,3411,1533,88
1051,True,Córdoba,3147,1339,89
1052,True,Córdoba,2558,1085,90
1053,True,Córdoba,2179,815,91
1054,True,Córdoba,1782,672,92
1055,True,Córdoba,1311,473,93
1056,True,Córdoba,986,349,94
1057,True,Córdoba,778,249,95
1058,True,Córdoba,592,180,96
1059,True,Córdoba,440,129,97
1060,True,Córdoba,275,85,98
1061,True,Córdoba,204,78,99
1062,True,Córdoba,104,16,100
1063,True,Córdoba,59,17,101
1064,True,Córdoba,63,22,102
1065,True,Córdoba,35,13,103
1066,True,Córdoba,16,4,104
1067,True,Córdoba,14,5,105
1068,True,Córdoba,8,3,106
1069,True,Córdoba,6,1,107
1070,True,Córdoba,8,5,108
1071,True,Córdoba,5,-,109
1072,True,Córdoba,8,3,110
1073,True,Córdoba,671,643,0
1074,True,Córdoba,663,702,1
1075,True,Córdoba,672,736,2
1076,True,Córdoba,782,762,3
1077,True,Córdoba,752,860,4
1078,True,Córdoba,820,796,5
1079,True,Córdoba,784,866,6
1080,True,Córdoba,861,903,7
1081,True,Córdoba,797,829,8
1082,True,Córdoba,830,795,9
1083,True,Córdoba,791,748,10
1084,True,Córdoba,767,804,11
1085,True,Córdoba,825,865,12
1086,True,Córdoba,744,850,13
1087,True,Córdoba,778,786,14
1088,True,Córdoba,733,722,15
1089,True,Córdoba,712,716,16
1090,True,Córdoba,756,714,17
1091,True,Córdoba,719,701,18
1092,True,Córdoba,726,689,19
1093,True,Córdoba,742,630,20
1094,True,Córdoba,725,663,21
1095,True,Córdoba,744,719,22
1096,True,Córdoba,717,649,23
1097,True,Córdoba,744,616,24
1098,True,Córdoba,735,622,25
1099,True,Córdoba,722,652,26
1100,True,Córdoba,774,621,27
1101,True,Córdoba,749,645,28
1102,True,Córdoba,811,650,29
1103,True,Córdoba,846,641,30
1104,True,Córdoba,810,611,31
1105,True,Córdoba,739,531,32
1106,True,Córdoba,826,575,33
1107,True,Córdoba,816,583,34
1108,True,Córdoba,820,672,35
1109,True,Córdoba,742,597,36
1110,True,Córdoba,664,622,37
1111,True,Córdoba,727,607,38
1112,True,Córdoba,776,640,39
1113,True,Córdoba,840,666,40
1114,True,Córdoba,826,663,41
1115,True,Córdoba,829,660,42
1116,True,Córdoba,789,689,43
1117,True,Córdoba,759,625,44
1118,True,Córdoba,763,651,45
1119,True,Córdoba,766,583,46
1120,True,Córdoba,727,585,47
1121,True,Córdoba,704,530,48
1122,True,Córdoba,774,527,49
1123,True,Córdoba,761,564,50
1124,True,Córdoba,713,541,51
1125,True,Córdoba,734,565,52
1126,True,Córdoba,659,496,53
1127,True,Córdoba,723,489,54
1128,True,Córdoba,711,481,55
1129,True,Córdoba,733,528,56
1130,True,Córdoba,667,470,57
1131,True,Córdoba,685,494,58
1132,True,Córdoba,693,507,59
1133,True,Córdoba,641,486,60
1134,True,Córdoba,493,493,61
1135,True,Córdoba,419,484,62
1136,True,Córdoba,346,467,63
1137,True,Córdoba,328,450,64
1138,True,Córdoba,245,322,65
1139,True,Córdoba,214,230,66
1140,True,Córdoba,218,220,67
1141,True,Córdoba,202,183,68
1142,True,Córdoba,212,148,69
1143,True,Córdoba,212,178,70
1144,True,Córdoba,176,115,71
1145,True,Córdoba,176,125,72
1146,True,Córdoba,150,120,73
1147,True,Córdoba,136,100,74
1148,True,Córdoba,158,91,75
1149,True,Córdoba,144,79,76
1150,True,Córdoba,102,86,77
1151,True,Córdoba,104,61,78
1152,True,Córdoba,98,62,79
1153,True,Córdoba,82,57,80
1154,True,Córdoba,74,29,81
1155,True,Córdoba,57,44,82
1156,True,Córdoba,56,31,83
1157,True,Córdoba,54,24,84
1158,True,Córdoba,48,15,85
1159,True,Córdoba,43,20,86
1160,True,Córdoba,42,15,87
1161,True,Córdoba,27,25,88
1162,True,Córdoba,50,11,89
1163,True,Córdoba,32,7,90
1164,True,Córdoba,22,4,91
1165,True,Córdoba,29,9,92
1166,True,Córdoba,22,9,93
1167,True,Córdoba,11,7,94
1168,True,Córdoba,13,2,95
1169,True,Córdoba,13,4,96
1170,True,Córdoba,9,5,97
1171,True,Córdoba,8,-,98
1172,True,Córdoba,3,1,99
1173,True,Córdoba,1,1,100
1174,True,Córdoba,1,-,101
1175,True,Córdoba,1,-,103
1176,True,Córdoba,1,1,104
1177,True,Córdoba,-,1,105
1178,False,Córdoba,8930,9260,0
1179,False,Córdoba,9011,9275,1
1180,False,Córdoba,10400,10320,2
1181,False,Córdoba,10910,11299,3
1182,False,Córdoba,11240,11527,4
1183,False,Córdoba,11473,11855,5
1184,False,Córdoba,11731,11995,6
1185,False,Córdoba,12451,12298,7
1186,False,Córdoba,11861,12015,8
1187,False,Córdoba,11795,12092,9
1188,False,Córdoba,11138,11871,10
1189,False,Córdoba,11719,11900,11
1190,False,Córdoba,11987,12246,12
1191,False,Córdoba,12085,12145,13
1192,False,Córdoba,11512,11729,14
1193,False,Córdoba,11171,11635,15
1194,False,Córdoba,11121,11555,16
1195,False,Córdoba,11999,12156,17
1196,False,Córdoba,12864,13068,18
1197,False,Córdoba,13372,13316,19
1198,False,Córdoba,12653,12652,20
1199,False,Córdoba,15001,14932,21
1200,False,Córdoba,15875,15001,22
1201,False,Córdoba,15129,14515,23
1202,False,Córdoba,14566,14051,24
1203,False,Córdoba,14759,14313,25
1204,False,Córdoba,14571,13938,26
1205,False,Córdoba,13807,13838,27
1206,False,Córdoba,13068,13099,28
1207,False,Córdoba,13208,13141,29
1208,False,Córdoba,12977,13070,30
1209,False,Córdoba,11993,12169,31
1210,False,Córdoba,11356,11424,32
1211,False,Córdoba,10578,10724,33
1212,False,Córdoba,10315,10336,34
1213,False,Córdoba,10608,10516,35
1214,False,Córdoba,9938,10031,36
1215,False,Córdoba,9181,9525,37
1216,False,Córdoba,9185,9308,38
1217,False,Córdoba,9733,9981,39
1218,False,Córdoba,9963,10072,40
1219,False,Córdoba,9525,9375,41
1220,False,Córdoba,9795,9978,42
1221,False,Córdoba,9179,9525,43
1222,False,Córdoba,8678,8937,44
1223,False,Córdoba,8048,8428,45
1224,False,Córdoba,7730,8120,46
1225,False,Córdoba,7692,8085,47
1226,False,Córdoba,7282,7565,48
1227,False,Córdoba,7343,7738,49
1228,False,Córdoba,7159,7728,50
1229,False,Córdoba,6643,6976,51
1230,False,Córdoba,6629,6893,52
1231,False,Córdoba,5935,6513,53
1232,False,Córdoba,5736,6236,54
1233,False,Córdoba,5550,5940,55
1234,False,Córdoba,5520,6126,56
1235,False,Córdoba,5368,6028,57
1236,False,Córdoba,5211,5648,58
1237,False,Córdoba,5115,5608,59
1238,False,Córdoba,4408,5206,60
1239,False,Córdoba,2638,4841,61
1240,False,Córdoba,2025,4648,62
1241,False,Córdoba,1312,4126,63
1242,False,Córdoba,872,3915,64
1243,False,Córdoba,682,2939,65
1244,False,Córdoba,446,1286,66
1245,False,Córdoba,422,964,67
1246,False,Córdoba,363,660,68
1247,False,Córdoba,349,531,69
1248,False,Córdoba,337,375,70
1249,False,Córdoba,257,256,71
1250,False,Córdoba,270,261,72
1251,False,Córdoba,230,215,73
1252,False,Córdoba,214,189,74
1253,False,Córdoba,190,191,75
1254,False,Córdoba,164,174,76
1255,False,Córdoba,153,144,77
1256,False,Córdoba,151,117,78
1257,False,Córdoba,154,120,79
1258,False,Córdoba,140,131,80
1259,False,Córdoba,127,92,81
1260,False,Córdoba,98,104,82
1261,False,Córdoba,89,92,83
1262,False,Córdoba,90,79,84
1263,False,Córdoba,85,58,85
1264,False,Córdoba,89,45,86
1265,False,Córdoba,77,45,87
1266,False,Córdoba,76,42,88
1267,False,Córdoba,81,52,89
1268,False,Córdoba,74,63,90
1269,False,Córdoba,67,45,91
1270,False,Córdoba,69,64,92
1271,False,Córdoba,58,53,93
1272,False,Córdoba,51,48,94
1273,False,Córdoba,51,47,95
1274,False,Córdoba,49,40,96
1275,False,Córdoba,37,52,97
1276,False,Córdoba,38,45,98
1277,False,Córdoba,38,36,99
1278,False,Córdoba,2,1,100
1279,False,Córdoba,7,2,101
1280,False,Córdoba,7,3,102
1281,False,Córdoba,3,1,103
1282,False,Córdoba,2,-,104
1283,False,Córdoba,5,-,105
1284,False,Córdoba,1,1,106
1285,False,Córdoba,2,-,108
1286,False,Córdoba,1,-,109
1287,True,Corrientes,2390,2437,0
1288,True,Corrientes,2586,2753,1
1289,True,Corrientes,3031,3128,2
1290,True,Corrientes,3275,3349,3
1291,True,Corrientes,3489,3663,4
1292,True,Corrientes,3785,3921,5
1293,True,Corrientes,3786,3914,6
1294,True,Corrientes,3982,4222,7
1295,True,Corrientes,3808,3986,8
1296,True,Corrientes,3896,4246,9
1297,True,Corrientes,3892,4134,10
1298,True,Corrientes,4207,4525,11
1299,True,Corrientes,4138,4352,12
1300,True,Corrientes,4229,4217,13
1301,True,Corrientes,3924,4161,14
1302,True,Corrientes,3924,4074,15
1303,True,Corrientes,3927,3995,16
1304,True,Corrientes,4253,4268,17
1305,True,Corrientes,4008,3930,18
1306,True,Corrientes,4011,3776,19
1307,True,Corrientes,3668,3289,20
1308,True,Corrientes,2904,2872,21
1309,True,Corrientes,2874,2819,22
1310,True,Corrientes,2605,2661,23
1311,True,Corrientes,2735,2562,24
1312,True,Corrientes,2769,2767,25
1313,True,Corrientes,2714,2683,26
1314,True,Corrientes,2950,2901,27
1315,True,Corrientes,3074,2958,28
1316,True,Corrientes,3358,3128,29
1317,True,Corrientes,3918,3672,30
1318,True,Corrientes,4041,3624,31
1319,True,Corrientes,3913,3641,32
1320,True,Corrientes,3879,3604,33
1321,True,Corrientes,3979,3645,34
1322,True,Corrientes,4217,3865,35
1323,True,Corrientes,4007,3838,36
1324,True,Corrientes,3784,3604,37
1325,True,Corrientes,3773,3690,38
1326,True,Corrientes,4124,3879,39
1327,True,Corrientes,4158,3926,40
1328,True,Corrientes,4061,3691,41
1329,True,Corrientes,4438,4012,42
1330,True,Corrientes,4136,3752,43
1331,True,Corrientes,3891,3380,44
1332,True,Corrientes,3804,3396,45
1333,True,Corrientes,3751,3067,46
1334,True,Corrientes,3552,3240,47
1335,True,Corrientes,3457,2810,48
1336,True,Corrientes,3420,2909,49
1337,True,Corrientes,3653,3042,50
1338,True,Corrientes,3302,2729,51
1339,True,Corrientes,3367,2786,52
1340,True,Corrientes,3354,2685,53
1341,True,Corrientes,3401,2664,54
1342,True,Corrientes,3279,2743,55
1343,True,Corrientes,3639,2780,56
1344,True,Corrientes,3443,2821,57
1345,True,Corrientes,3530,2898,58
1346,True,Corrientes,3500,3018,59
1347,True,Corrientes,3621,2982,60
1348,True,Corrientes,3738,2655,61
1349,True,Corrientes,4055,2788,62
1350,True,Corrientes,4057,2651,63
1351,True,Corrientes,4087,2626,64
1352,True,Corrientes,4527,3240,65
1353,True,Corrientes,4089,3386,66
1354,True,Corrientes,4240,3730,67
1355,True,Corrientes,3920,3409,68
1356,True,Corrientes,3858,3098,69
1357,True,Corrientes,3549,3276,70
1358,True,Corrientes,3317,3001,71
1359,True,Corrientes,3257,2950,72
1360,True,Corrientes,3042,2419,73
1361,True,Corrientes,2869,2251,74
1362,True,Corrientes,2698,2028,75
1363,True,Corrientes,2537,1961,76
1364,True,Corrientes,2505,1720,77
1365,True,Corrientes,2147,1515,78
1366,True,Corrientes,1948,1360,79
1367,True,Corrientes,1836,1157,80
1368,True,Corrientes,1679,1102,81
1369,True,Corrientes,1662,946,82
1370,True,Corrientes,1365,778,83
1371,True,Corrientes,1290,707,84
1372,True,Corrientes,1116,607,85
1373,True,Corrientes,1044,497,86
1374,True,Corrientes,899,404,87
1375,True,Corrientes,729,315,88
1376,True,Corrientes,660,270,89
1377,True,Corrientes,507,227,90
1378,True,Corrientes,466,204,91
1379,True,Corrientes,374,151,92
1380,True,Corrientes,294,88,93
1381,True,Corrientes,212,90,94
1382,True,Corrientes,185,76,95
1383,True,Corrientes,111,39,96
1384,True,Corrientes,110,35,97
1385,True,Corrientes,48,20,98
1386,True,Corrientes,57,23,99
1387,True,Corrientes,18,8,100
1388,True,Corrientes,16,7,101
1389,True,Corrientes,13,15,102
1390,True,Corrientes,13,8,103
1391,True,Corrientes,6,3,104
1392,True,Corrientes,3,2,105
1393,True,Corrientes,2,2,106
1394,True,Corrientes,2,-,107
1395,True,Corrientes,4,-,108
1396,True,Corrientes,2,1,109
1397,True,Corrientes,2,1,110
1398,True,Corrientes,1266,1403,0
1399,True,Corrientes,1268,1312,1
1400,True,Corrientes,1337,1456,2
1401,True,Corrientes,1484,1496,3
1402,True,Corrientes,1494,1497,4
1403,True,Corrientes,1502,1487,5
1404,True,Corrientes,1401,1416,6
1405,True,Corrientes,1424,1594,7
1406,True,Corrientes,1420,1346,8
1407,True,Corrientes,1282,1386,9
1408,True,Corrientes,1262,1223,10
1409,True,Corrientes,1281,1302,11
1410,True,Corrientes,1263,1275,12
1411,True,Corrientes,1216,1133,13
1412,True,Corrientes,1054,1143,14
1413,True,Corrientes,956,965,15
1414,True,Corrientes,971,985,16
1415,True,Corrientes,997,973,17
1416,True,Corrientes,908,829,18
1417,True,Corrientes,841,721,19
1418,True,Corrientes,854,599,20
1419,True,Corrientes,856,517,21
1420,True,Corrientes,967,631,22
1421,True,Corrientes,989,555,23
1422,True,Corrientes,1083,531,24
1423,True,Corrientes,1081,589,25
1424,True,Corrientes,1102,558,26
1425,True,Corrientes,1114,585,27
1426,True,Corrientes,1103,519,28
1427,True,Corrientes,1117,618,29
1428,True,Corrientes,1149,665,30
1429,True,Corrientes,1139,590,31
1430,True,Corrientes,991,542,32
1431,True,Corrientes,998,554,33
1432,True,Corrientes,948,569,34
1433,True,Corrientes,970,552,35
1434,True,Corrientes,894,580,36
1435,True,Corrientes,826,470,37
1436,True,Corrientes,812,491,38
1437,True,Corrientes,873,555,39
1438,True,Corrientes,922,582,40
1439,True,Corrientes,924,499,41
1440,True,Corrientes,981,624,42
1441,True,Corrientes,884,551,43
1442,True,Corrientes,807,485,44
1443,True,Corrientes,843,505,45
1444,True,Corrientes,802,451,46
1445,True,Corrientes,810,504,47
1446,True,Corrientes,792,476,48
1447,True,Corrientes,757,457,49
1448,True,Corrientes,820,487,50
1449,True,Corrientes,747,441,51
1450,True,Corrientes,797,454,52
1451,True,Corrientes,770,446,53
1452,True,Corrientes,726,478,54
1453,True,Corrientes,695,386,55
1454,True,Corrientes,697,523,56
