id_provincia,rango,sexo,año,tiene_cobertura,cantidad
2,0 a 14,mujer,2022,False,45470
2,0 a 14,mujer,2022,True,180859
2,0 a 14,varon,2022,False,46115
2,0 a 14,varon,2022,True,187432
2,15 a 34,mujer,2022,False,104103
2,15 a 34,mujer,2022,True,350327
2,15 a 34,varon,2022,False,103680
2,15 a 34,varon,2022,True,320557
2,35 a 54,mujer,2022,False,70057
2,35 a 54,mujer,2022,True,397471
2,35 a 54,varon,2022,False,72927
2,35 a 54,varon,2022,True,343381
2,55 a 74,mujer,2022,False,28784
2,55 a 74,mujer,2022,True,321889
2,55 a 74,varon,2022,False,29057
2,55 a 74,varon,2022,True,236399
2,75 y mas,mujer,2022,False,2967
2,75 y mas,mujer,2022,True,164746
2,75 y mas,varon,2022,False,1758
2,75 y mas,varon,2022,True,87475
10,0 a 14,mujer,2022,False,22000
10,0 a 14,mujer,2022,True,25419
10,0 a 14,varon,2022,False,22166
10,0 a 14,varon,2022,True,25850
10,15 a 34,mujer,2022,False,40385
10,15 a 34,mujer,2022,True,30886
10,15 a 34,varon,2022,False,39600
10,15 a 34,varon,2022,True,30592
10,35 a 54,mujer,2022,False,19921
10,35 a 54,mujer,2022,True,37144
10,35 a 54,varon,2022,False,19430
10,35 a 54,varon,2022,True,34716
10,55 a 74,mujer,2022,False,4235
10,55 a 74,mujer,2022,True,28548
10,55 a 74,varon,2022,False,5633
10,55 a 74,varon,2022,True,24608
10,75 y mas,mujer,2022,False,286
10,75 y mas,mujer,2022,True,9713
10,75 y mas,varon,2022,False,259
10,75 y mas,varon,2022,True,6234
22,0 a 14,mujer,2022,False,83988
22,0 a 14,mujer,2022,True,50804
22,0 a 14,varon,2022,False,86131
22,0 a 14,varon,2022,True,51884
22,15 a 34,mujer,2022,False,125048
22,15 a 34,mujer,2022,True,69320
22,15 a 34,varon,2022,False,121551
22,15 a 34,varon,2022,True,63641
22,35 a 54,mujer,2022,False,65305
22,35 a 54,mujer,2022,True,79974
